id,description,status,pictid,pictype,group,cat1,cat2,price1,price2,price3,price4,buy1,buy2,buy3,buy4,oldprice1,oldprice2,oldprice3,oldprice4,CatgDisplayNum
fe0898,2012 Breastlate III FMT=[G3]  2012.06.26,In Stock,feuillet2,0,(X)Information Folders,B 1874-7,,0.65,0.00,,,1,0,0,0,,,,,29
fe0899,2012 Olympiad London FMT=[G3]  2012.06.26,In Stock,feuillet2,0,(X)Information Folders,B 1885-7,,0.65,0.00,,,1,0,0,0,,,,,29
fe0900,2012 Teddy Kollek FMT=[G3]  2012.06.26,In Stock,feuillet2,0,(X)Information Folders,B 1888,,0.65,0.00,,,1,0,0,0,,,,,29
fe0901,2012 IPA FMT=[G3]  2012.09.04,In Stock,feuillet2,0,(X)Information Folders,B 1889,,0.65,0.00,,,1,0,0,0,,,,,29
fe0902,2012 Senior Citizens FMT=[G3]  2012.09.04,In Stock,feuillet2,0,(X)Information Folders,B 1890,,0.65,0.00,,,1,0,0,0,,,,,29
fe0903,2012 Highest & Lowest Place on Earth - Nepal Joint Issue FMT=[G3]  2012.09.04,In Stock,feuillet2,0,(X)Information Folders,B 1891,,0.65,0.00,,,1,0,0,0,,,,,29
fe0904,2012 Tourism FMT=[G3]  2012.09.04,In Stock,feuillet2,0,(X)Information Folders,B 1892-4,,0.65,0.00,,,1,0,0,0,,,,,29
fe0905,2012 Festivals 5773 (Tishrei Feasts) FMT=[G3]  2012.09.04,In Stock,feuillet2,0,(X)Information Folders,B 1898-1900,,0.65,0.00,,,1,0,0,0,,,,,29
fe0906,2012 Hadassah Women FMT=[G3]  2012.09.04,In Stock,feuillet2,0,(X)Information Folders,B 1901,,0.65,0.00,,,1,0,0,0,,,,,29
fe0907,2012 Wildlife Conservation FMT=[G3]  2012.12.12,In Stock,feuillet2,0,(X)Information Folders,B 1906-8,,0.65,0.00,,,1,0,0,0,,,,,29
fe0908,2012 Koren Bible FMT=[G3]  2012.12.12,In Stock,feuillet2,0,(X)Information Folders,B 1904,,0.65,0.00,,,1,0,0,0,,,,,29
fe0909,2012 Energy Resources FMT=[G3]  2012.12.12,In Stock,feuillet2,0,(X)Information Folders,B 1905,,0.65,0.00,,,1,0,0,0,,,,,29
fe0910,2012 Breastplate - Souvenir Sheet FMT=[G3]  2012.12.12,In Stock,feuillet2,0,(X)Information Folders,B MS 130,,0.65,0.00,,,1,0,0,0,,,,,29
fe0911,2012 Festivals of Lights - India Joint Issue FMT=[G3]  2012.11.05,In Stock,feuillet2,0,(X)Information Folders,B 1902-3,,0.65,0.00,,,1,0,0,0,,,,,29
fe0912,2013 Gerberas FMT=[G3]  2013.02.05,In Stock,feuillet2,0,(X)Information Folders,B,,0.65,0.00,,,1,0,0,0,,,,,29
fe0913,2013 Arad 50 Years FMT=[G3]  2013.02.05,In Stock,feuillet2,0,(X)Information Folders,B,,0.65,0.00,,,1,0,0,0,,,,,29
fe0914,2013 Customs FMT=[G3]  2013.02.05,In Stock,feuillet2,0,(X)Information Folders,B,,0.65,0.00,,,1,0,0,0,,,,,29
fe0915,2013 Reali School FMT=[G3]  2013.02.05,In Stock,feuillet2,0,(X)Information Folders,B,,0.65,0.00,,,1,0,0,0,,,,,29
fe0916,2013 Water FMT=[G3]  2013.02.05,In Stock,feuillet2,0,(X)Information Folders,B,,0.65,0.00,,,1,0,0,0,,,,,29
fe0917,2013 Memorial Day FMT=[G3]  2013.04.02,In Stock,feuillet2,0,(X)Information Folders,B,,0.65,0.00,,,1,0,0,0,,,,,29
fe0918,2013 Australian Light Horse - Australia Joint Issue FMT=[G3]  2013.05.10,In Stock,feuillet2,0,(X)Information Folders,B,,0.65,0.00,,,1,0,0,0,,,,,29
fe0919,2013 Vultures FMT=[G3]  2013.04.02,In Stock,feuillet2,0,(X)Information Folders,B,,0.65,0.00,,,1,0,0,0,,,,,29
fe0920,2013 Warsaw Ghetto FMT=[G3]  2013.04.02,In Stock,feuillet2,0,(X)Information Folders,B,,0.65,0.00,,,1,0,0,0,,,,,29
fe0921,2013 Cardiology Achievements FMT=[G3]  2013.04.02,In Stock,feuillet2,0,(X)Information Folders,B,,0.65,0.00,,,1,0,0,0,,,,,29
fe0922,2013 19th Maccabiah FMT=[G3]  2013.05.26,In Stock,feuillet2,0,(X)Information Folders,B,,0.65,0.00,,,1,0,0,0,,,,,29
fe0923,2013 Postal Vehicles - Souvenir Sheet FMT=[G3]  2013.05.26,In Stock,feuillet2,0,(X)Information Folders,B,,0.65,0.00,,,1,0,0,0,,,,,29
fe0924,2013 Yitzhak Shamir FMT=[G3]  2013.05.26,In Stock,feuillet2,0,(X)Information Folders,B,,0.65,0.00,,,1,0,0,0,,,,,29
fe0925,2013 Israel National Trail FMT=[G3]  2013.05.26,In Stock,feuillet2,0,(X)Information Folders,B,,0.65,0.00,,,1,0,0,0,,,,,29
fe0926,2013 Hashomer Hatzair FMT=[G3]  2013.05.26,In Stock,feuillet2,0,(X)Information Folders,B,,0.65,0.00,,,1,0,0,0,,,,,29
fe0927,2013 Animals - Souvenir Sheet - Greenland Joint Issue,Unavailable,feuillet2,0,(X)Information Folders,,,0.65,0.00,,,1,0,0,0,,,,,29
fe0928,2013 Children's Songs,Unavailable,feuillet2,0,(X)Information Folders,,,0.65,0.00,,,1,0,0,0,,,,,29
fe0929,2013 Festivals 5774 (Etrog Boxes),Unavailable,feuillet2,0,(X)Information Folders,,,0.65,0.00,,,1,0,0,0,,,,,29
fe0930,2013 Military Industries,Unavailable,feuillet2,0,(X)Information Folders,,,0.65,0.00,,,1,0,0,0,,,,,29
fe0931,2013 Betar,Unavailable,feuillet2,0,(X)Information Folders,,,0.65,0.00,,,1,0,0,0,,,,,29
fe0932,"2013 ""The Annunciation of Sarah"" - Uruguay Joint Issue",Unavailable,feuillet2,0,(X)Information Folders,,,0.65,0.00,,,1,0,0,0,,,,,29
fe0933,2013 Rachel's Tomb,Unavailable,feuillet2,0,(X)Information Folders,,,0.65,0.00,,,1,0,0,0,,,,,29
fe0934,2013 Giuseppe Verdi,Unavailable,feuillet2,0,(X)Information Folders,,,0.65,0.00,,,1,0,0,0,,,,,29
fe0935,2013 Philately - Crystallography,Unavailable,feuillet2,0,(X)Information Folders,,,0.65,0.00,,,1,0,0,0,,,,,29
fe0936,2013 Holiday of Holidays,Unavailable,feuillet2,0,(X)Information Folders,,,0.65,0.00,,,1,0,0,0,,,,,29
fe0937,2013 Aviation,Unavailable,feuillet2,0,(X)Information Folders,,,0.65,0.00,,,1,0,0,0,,,,,29
fe0938,2014 Hospitallers - Malta Joint Issue,Unavailable,feuillet2,0,(X)Information Folders,,,0.65,0.00,,,1,0,0,0,,,,,29
fe0939,2014 Red Gerbera,Unavailable,feuillet2,0,(X)Information Folders,,,0.65,0.00,,,1,0,0,0,,,,,29
fe0940,2014 National Heritage,Unavailable,feuillet2,0,(X)Information Folders,,,0.65,0.00,,,1,0,0,0,,,,,29
fe0941,2014 Resistance Radio,Unavailable,feuillet2,0,(X)Information Folders,,,0.65,0.00,,,1,0,0,0,,,,,29
fe0942,2014 Craters,Unavailable,feuillet2,0,(X)Information Folders,,,0.65,0.00,,,1,0,0,0,,,,,29
fe0943,2014 Mateh Yehuda,Unavailable,feuillet2,0,(X)Information Folders,,,0.65,0.00,,,1,0,0,0,,,,,29
fe0944,2014 Memorial Day,Unavailable,feuillet2,0,(X)Information Folders,,,0.65,0.00,,,1,0,0,0,,,,,29
fe0945,2014 Spotrs,Unavailable,feuillet2,0,(X)Information Folders,,,0.65,0.00,,,1,0,0,0,,,,,29
fe0946,2014 Violins,Unavailable,feuillet2,0,(X)Information Folders,,,0.65,0.00,,,1,0,0,0,,,,,29
fe0947,2014 Mazal Tov,Unavailable,feuillet2,0,(X)Information Folders,,,0.65,0.00,,,1,0,0,0,,,,,29
fe0948,2014 Sign Language,Unavailable,feuillet2,0,(X)Information Folders,,,0.65,0.00,,,1,0,0,0,,,,,29
fe0949,2014 Thailand Friendship - Joint Issue,Unavailable,feuillet2,0,(X)Information Folders,,,0.65,0.00,,,1,0,0,0,,,,,29
fe0950,2014 Pioneering Women II,Unavailable,feuillet2,0,(X)Information Folders,,,0.65,0.00,,,1,0,0,0,,,,,29
fe0951,2014 Amphibians,Unavailable,feuillet2,0,(X)Information Folders,,,0.65,0.00,,,1,0,0,0,,,,,29
fe0952,2014 Palmer Gate,Unavailable,feuillet2,0,(X)Information Folders,,,0.65,0.00,,,1,0,0,0,,,,,29
fe0954,2014 Wolfgang von Weisl,Unavailable,feuillet2,0,(X)Information Folders,,,0.65,0.00,,,1,0,0,0,,,,,29
fe0955,2014 Fiddler on the Roof,Unavailable,feuillet2,0,(X)Information Folders,,,0.65,0.00,,,1,0,0,0,,,,,29
fe0956,2014 Tel Aviv,Unavailable,feuillet2,0,(X)Information Folders,,,0.65,0.00,,,1,0,0,0,,,,,29
fe0957,2014 Festivals 5775 (Simchat Torah Flags),Unavailable,feuillet2,0,(X)Information Folders,,,0.65,0.00,,,1,0,0,0,,,,,29
fe0953,2014 Rabbi Ovadia Yosef,Unavailable,feuillet2,0,(X)Information Folders,,,0.65,0.00,,,1,0,0,0,,,,,29
fe0958,2014 Arik Einstein,Unavailable,feuillet2,0,(X)Information Folders,,,0.65,0.00,,,1,0,0,0,,,,,29
fe0959,2014 Sundials,Unavailable,feuillet2,0,(X)Information Folders,,,0.65,0.00,,,1,0,0,0,,,,,29
fe0960,2014 Hanukkah,Unavailable,feuillet2,0,(X)Information Folders,,,0.65,0.00,,,1,0,0,0,,,,,29
fe0961,2014 Automotive Industry,Unavailable,feuillet2,0,(X)Information Folders,,,0.65,0.00,,,1,0,0,0,,,,,29
fe0962,2014 Orchids - Ecuador Joint Issue,Unavailable,feuillet2,0,(X)Information Folders,,,0.65,0.00,,,1,0,0,0,,,,,29
fe0963,2015 Jews Rescue - Philippines Joint Issue,Unavailable,feuillet2,0,(X)Information Folders,,,0.65,0.00,,,1,0,0,0,,,,,29
fe0964,2015 Ariel Sharon,Unavailable,feuillet2,0,(X)Information Folders,,,0.65,0.00,,,1,0,0,0,,,,,29
fe0965,2015 Winter Flowers,Unavailable,feuillet2,0,(X)Information Folders,,,0.65,0.00,,,1,0,0,0,,,,,29
fe0966,2015 Year of Light,Unavailable,feuillet2,0,(X)Information Folders,,,0.65,0.00,,,1,0,0,0,,,,,29
fe0967,2015 Chess,Unavailable,feuillet2,0,(X)Information Folders,,,0.65,0.00,,,1,0,0,0,,,,,29
fe0968,2015 Cyrus Declaration,Unavailable,feuillet2,0,(X)Information Folders,,,0.65,0.00,,,1,0,0,0,,,,,29
fe0969,2015 Memorial Day,Unavailable,feuillet2,0,(X)Information Folders,,,0.65,0.00,,,1,0,0,0,,,,,29
fe0970,2015 Mule Corps,Unavailable,feuillet2,0,(X)Information Folders,,,0.65,0.00,,,1,0,0,0,,,,,29
fe0971,2015 Ashdod Port,Unavailable,feuillet2,0,(X)Information Folders,,,0.65,0.00,,,1,0,0,0,,,,,29
fe0972,2015 Israel Museum,Unavailable,feuillet2,0,(X)Information Folders,,,0.65,0.00,,,1,0,0,0,,,,,29
fe0973,2015 Tomorrow Fields,Unavailable,feuillet2,0,(X)Information Folders,,,0.65,0.00,,,1,0,0,0,,,,,29
fe0974,2015 Germany Relations - Joint Issue,Unavailable,feuillet2,0,(X)Information Folders,,,0.65,0.00,,,1,0,0,0,,,,,29
fe0975,2015 Bell AH-1,Unavailable,feuillet2,0,(X)Information Folders,,,0.65,0.00,,,1,0,0,0,,,,,29
fe0976,2015 Vegetables,Unavailable,feuillet2,0,(X)Information Folders,,,0.65,0.00,,,1,0,0,0,,,,,29
fe0977,2015 WWI Train,Unavailable,feuillet2,0,(X)Information Folders,,,0.65,0.00,,,1,0,0,0,,,,,29
fe0978,2015 Jewelry,Unavailable,feuillet2,0,(X)Information Folders,,,0.65,0.00,,,1,0,0,0,,,,,29
fe0979,2015 Sepulchre Church - Souvenir Sheet - Vatican Joint Issue,Unavailable,feuillet2,0,(X)Information Folders,,,0.65,0.00,,,1,0,0,0,,,,,29
fe0980,2015 Festivals 5776 (Childhood Memories),Unavailable,feuillet2,0,(X)Information Folders,,,0.65,0.00,,,1,0,0,0,,,,,29
fe0981,2015 Resistance Movement,Unavailable,feuillet2,0,(X)Information Folders,,,0.65,0.00,,,1,0,0,0,,,,,29
fe0982,2015 Rivers,Unavailable,feuillet2,0,(X)Information Folders,,,0.65,0.00,,,1,0,0,0,,,,,29
fe0983,2015 Nili,Unavailable,feuillet2,0,(X)Information Folders,,,0.65,0.00,,,1,0,0,0,,,,,29
fe0984,2015 Mamluk Postal Road,Unavailable,feuillet2,0,(X)Information Folders,,,0.65,0.00,,,1,0,0,0,,,,,29
fe0985,"2015 Channa Marron, Sefi Rivlin",Unavailable,feuillet2,0,(X)Information Folders,,,0.65,0.00,,,1,0,0,0,,,,,29
fe0986,2015 Pension Savings,Unavailable,feuillet2,0,(X)Information Folders,,,0.65,0.00,,,1,0,0,0,,,,,29
fe0987,2015 Nostalgia,Unavailable,feuillet2,0,(X)Information Folders,,,0.65,0.00,,,1,0,0,0,,,,,29
fe0988,2016 Winter,Unavailable,feuillet2,0,(X)Information Folders,,,0.65,0.00,,,1,0,0,0,,,,,29
fe0989,2016 Ports - Greece Joint Issue,Unavailable,feuillet2,0,(X)Information Folders,,,0.65,0.00,,,1,0,0,0,,,,,29
fe0990,2016 Pioneering Women III,Unavailable,feuillet2,0,(X)Information Folders,,,0.65,0.00,,,1,0,0,0,,,,,29
fe0991,2016 Turtles,Unavailable,feuillet2,0,(X)Information Folders,,,0.65,0.00,,,1,0,0,0,,,,,29
fe0992,2016 Ephraim Kishon,Unavailable,feuillet2,0,(X)Information Folders,,,0.65,0.00,,,1,0,0,0,,,,,29
fe0993,2016 Spring,Unavailable,feuillet2,0,(X)Information Folders,,,0.65,0.00,,,1,0,0,0,,,,,29
fe0994,2016 Knesset,Unavailable,feuillet2,0,(X)Information Folders,,,0.65,0.00,,,1,0,0,0,,,,,29
fe0995,2016 Memorial Day,Unavailable,feuillet2,0,(X)Information Folders,,,0.65,0.00,,,1,0,0,0,,,,,29
fe0996,2016 Achievements Printing,Unavailable,feuillet2,0,(X)Information Folders,,,0.65,0.00,,,1,0,0,0,,,,,29
fe0997,2016 Markets,Unavailable,feuillet2,0,(X)Information Folders,,,0.65,0.00,,,1,0,0,0,,,,,29
fe0998,2016 Bridge of Strings - Spain Joint Issue,Unavailable,feuillet2,0,(X)Information Folders,,,0.65,0.00,,,1,0,0,0,,,,,29
fe0999,2016 Olympic Games Rio,Unavailable,feuillet2,0,(X)Information Folders,,,0.65,0.00,,,1,0,0,0,,,,,29
fe1000,2016 Summer,Unavailable,feuillet2,0,(X)Information Folders,,,0.65,0.00,,,1,0,0,0,,,,,29
fe1001,2016 Service Dogs,Unavailable,feuillet2,0,(X)Information Folders,,,0.65,0.00,,,1,0,0,0,,,,,29
fe1002,2016 WWI Airplan,Unavailable,feuillet2,0,(X)Information Folders,,,0.65,0.00,,,1,0,0,0,,,,,29
fe1003,2016 Festivals 5777 (Yom Kippur Poem),Unavailable,feuillet2,0,(X)Information Folders,,,0.65,0.00,,,1,0,0,0,,,,,29
fe1004,2016 Bird Migration - Bulgaria Joint Issue,Unavailable,feuillet2,0,(X)Information Folders,,,0.65,0.00,,,1,0,0,0,,,,,29
fe1005,2016 Sages Parables,Unavailable,feuillet2,0,(X)Information Folders,,,0.65,0.00,,,1,0,0,0,,,,,29
fe1006,2016 Appreciation Day,Unavailable,feuillet2,0,(X)Information Folders,,,0.65,0.00,,,1,0,0,0,,,,,29
fe1007,2016 Autumn,Unavailable,feuillet2,0,(X)Information Folders,,,0.65,0.00,,,1,0,0,0,,,,,29
fe1008,2016 Seasons - Souvenir Sheet,Unavailable,feuillet2,0,(X)Information Folders,,,0.65,0.00,,,1,0,0,0,,,,,29
fe1009,2016 Mosaics,Unavailable,feuillet2,0,(X)Information Folders,,,0.65,0.00,,,1,0,0,0,,,,,29
fe1010,2016 Tourism in Jerusalem,Unavailable,feuillet2,0,(X)Information Folders,,,0.65,0.00,,,1,0,0,0,,,,,29
fe1011,2016 Yitzhak Navon,Unavailable,feuillet2,0,(X)Information Folders,,,0.65,0.00,,,1,0,0,0,,,,,29
fe1012,2016 King Solomon's Ships - Souvenir Sheet,Unavailable,feuillet2,0,(X)Information Folders,,,0.65,0.00,,,1,0,0,0,,,,,29
fe1013,2017 World Heritage Sites III,Unavailable,feuillet2,0,(X)Information Folders,,,0.65,0.00,,,1,0,0,0,,,,,29
fe1014,2017 Krav Maga,Unavailable,feuillet2,0,(X)Information Folders,,,0.65,0.00,,,1,0,0,0,,,,,29
fe1015,2017 ZOA,Unavailable,feuillet2,0,(X)Information Folders,,,0.65,0.00,,,1,0,0,0,,,,,29
fe1016,2017 Aromatic Plants,Unavailable,feuillet2,0,(X)Information Folders,,,0.65,0.00,,,1,0,0,0,,,,,29
fe1017,2017 Ha'Etsel,Unavailable,feuillet2,0,(X)Information Folders,,,0.65,0.00,,,1,0,0,0,,,,,29
fe1018,2017 Memorial Day,Unavailable,feuillet2,0,(X)Information Folders,,,0.65,0.00,,,1,0,0,0,,,,,29
fe1019,2017 Dolphin Research - Portugal Joint Issue,Unavailable,feuillet2,0,(X)Information Folders,,,0.65,0.00,,,1,0,0,0,,,,,29
fe1020,2017 Passover Haggadah,Unavailable,feuillet2,0,(X)Information Folders,,,0.65,0.00,,,1,0,0,0,,,,,29
fe1021,2017 Settling,Unavailable,feuillet2,0,(X)Information Folders,,,0.65,0.00,,,1,0,0,0,,,,,29
fe1022,2017 Jerusalem Reunification - Souvenir Sheet,Unavailable,feuillet2,0,(X)Information Folders,,,0.65,0.00,,,1,0,0,0,,,,,29
fe1023,2017 WWI Allenby,Unavailable,feuillet2,0,(X)Information Folders,,,0.65,0.00,,,1,0,0,0,,,,,29
fe1024,2017 20th Maccabiah,Unavailable,feuillet2,0,(X)Information Folders,,,0.65,0.00,,,1,0,0,0,,,,,29
fe1025,2017 Music Love Songs,Unavailable,feuillet2,0,(X)Information Folders,,,0.65,0.00,,,1,0,0,0,,,,,29
fe1026,2017 Flowers - Croatia Joint Issue,Unavailable,feuillet2,0,(X)Information Folders,,,0.65,0.00,,,1,0,0,0,,,,,29
fe1027,2017 Habimah,Unavailable,feuillet2,0,(X)Information Folders,,,0.65,0.00,,,1,0,0,0,,,,,29
fe1028,2017 Balfour Declaration,Unavailable,feuillet2,0,(X)Information Folders,,,0.65,0.00,,,1,0,0,0,,,,,29
fe1029,2017 Festivals 5778 (Tishrei Month),Unavailable,feuillet2,0,(X)Information Folders,,,0.65,0.00,,,1,0,0,0,,,,,29
fe1030,2017 Shimon Peres,Unavailable,feuillet2,0,(X)Information Folders,,,0.65,0.00,,,1,0,0,0,,,,,29
fe1031,2017 Gorny Convent - Russia Joint Issue,Unavailable,feuillet2,0,(X)Information Folders,,,0.65,0.00,,,1,0,0,0,,,,,29
fe1032,2017 Submarines,Unavailable,feuillet2,0,(X)Information Folders,,,0.65,0.00,,,1,0,0,0,,,,,29
fe1033,2017 Snakes,Unavailable,feuillet2,0,(X)Information Folders,,,0.65,0.00,,,1,0,0,0,,,,,29
fe1034,2017 Integration into Society,Unavailable,feuillet2,0,(X)Information Folders,,,0.65,0.00,,,1,0,0,0,,,,,29
fe1035,2017 Ancient Roman Arenas,Unavailable,feuillet2,0,(X)Information Folders,,,0.65,0.00,,,1,0,0,0,,,,,29
bu001,1948 First coins FMT=[A1] 1948.05.16,Unavailable,bulN1,0,(X)Information Bulletins,B 0016,,0.00,0.00,,,0,0,0,0,,,,,30
bu002,1948 Postage dues FMT=[A1] (shared listing) 1948.05.16,Unavailable,bulN2,0,(X)Information Bulletins,B 0016,,0.00,0.00,,,0,0,0,0,,,,,30
bu003,"1948 New Year FMT=[A1] (no picture, just text) 1948.09.26",Unavailable,bul5e,0,(X)Information Bulletins,B 0016,,0.00,0.00,,,0,0,0,0,,,,,30
bu003a,1948 New Year DISCONTINUED (shared listing) FMT=[A1] 1949.02.16,Unavailable,bulN2,0,(X)Information Bulletins,B 0016,,0.00,0.00,,,0,0,0,0,,,,,30
bu004,1949 Jerusalem (shared listing) FMT=[A1] 1949.02.16,Unavailable,bulN2,0,(X)Information Bulletins,B 0016,,0.00,0.00,,,0,0,0,0,,,,,30
bu005,1949 Flag (shared listing) FMT=[A1] 1949.03.31,Unavailable,bulN5,0,(X)Information Bulletins,B 0016,,0.00,0.00,,,0,0,0,0,,,,,30
bu006,1949 TABUL Souvenir sheet (shared listing) FMT=[A1] 1949.03.31,Unavailable,bulN5,0,(X)Information Bulletins,B 0016,,0.00,0.00,,,0,0,0,0,,,,,30
bu009,1949 Petah Tikvah FMT=[A1] (no number) 1949.08.10,Unavailable,bul9e,0,(X)Information Bulletins,B 0017,,0.00,0.00,,,0,0,0,0,,,,,30
bu010,1949 New Year FMT=[A1]  1949.09.20,Unavailable,bul10,0,(X)Information Bulletins,B 0018-0020,,0.00,0.00,,,0,0,0,0,,,,,30
bu012,1949 2nd Coins MERED FMT=[A1]  1949.12.18,Unavailable,bul12,0,(X)Information Bulletins,B 0021-0026,,0.00,0.00,,,0,0,0,0,,,,,30
bu013,1949 2nd Dues FMT=[A1]  1949.12.18,Unavailable,bul13,0,(X)Information Bulletins,B PD06-PD 11,,0.00,0.00,,,0,0,0,0,,,,,30
bu014,1950 75th Anniversary UPU FMT=[A1]  1950.03.26,Unavailable,bul14,0,(X)Information Bulletins,B 0027-0028,,0.00,0.00,,,0,0,0,0,,,,,30
bu019,1950 UPU booklets FMT=[A1]  1950.03.26,Unavailable,bul19,0,(X)Information Bulletins,B 0027-0028,,0.00,0.00,,,0,0,0,0,,,,,30
bu015,1950 MERED COIN FMT=[A1]  1950.06.01,Unavailable,bul15,0,(X)Information Bulletins,B B 04 - B 06,,0.00,0.00,,,0,0,0,0,,,,,30
bu016,1950 Independence FMT=[A1]  1950.04.23,Unavailable,bul16,0,(X)Information Bulletins,B 0029-0030,,0.00,0.00,,,0,0,0,0,,,,,30
bu017,1950 Hebrew University FMT=[A1]  1950.06.25,Unavailable,bul17,0,(X)Information Bulletins,B 0031,,0.00,0.00,,,0,0,0,0,,,,,30
bu018,"1950 1st Airmail (birds) FMT=[irregular] (no number, booklet) 1950.06.25",Unavailable,bul18,0,(X)Information Bulletins,B 0032,,0.00,0.00,,,0,0,0,0,,,,,30
bu021,1950 3rd Maccabiah FMT=[A1]  1950.08.31,Unavailable,bul21e,0,(X)Information Bulletins,B 0040,,0.00,0.00,,,0,0,0,0,,,,,30
bu022,1950 Negev Camels FMT=[A1]  1950.12.26,Unavailable,bul22,0,(X)Information Bulletins,B ENV002,,0.00,0.00,,,0,0,0,0,,,,,30
bu023,1951 Official Stamps FMT=[A1]  1951.02.01,Unavailable,bul23e,0,(X)Information Bulletins,B OFl -OF4,,0.00,0.00,,,0,0,0,0,,,,,30
bu024,1951 Tel Aviv FMT=[A1]  1951.03.22,Unavailable,bul24,0,(X)Information Bulletins,B 0048,,0.00,0.00,,,0,0,0,0,,,,,30
bu026,1951 Israel Bonds FMT=[A1]  1951.04.30,Unavailable,bul26,0,(X)Information Bulletins,B 0049,,0.00,0.00,,,0,0,0,0,,,,,30
bu027,1951 Independence FMT=[A1]  1951.05.09,Unavailable,bul27,0,(X)Information Bulletins,B 0050-0051,,0.00,0.00,,,0,0,0,0,,,,,30
bu025,1951 JNF FMT=[A1]  1951.05.09,Unavailable,bul25,0,(X)Information Bulletins,B 0052-0054,,0.00,0.00,,,0,0,0,0,,,,,30
bu028,1951 Herzl FMT=[A2]  1951.08.14,Unavailable,bul28,0,(X)Information Bulletins,B 0055,,0.00,0.00,,,0,0,0,0,,,,,30
bu029,1951 New Year FMT=[A1]  1951.09.16,Unavailable,bul29,0,(X)Information Bulletins,B 0056-0058,,0.00,0.00,,,0,0,0,0,,,,,30
bu030,1952 Menorah FMT=[A2]  1952.02.17,Unavailable,bul30,0,(X)Information Bulletins,B 0059,,0.00,0.00,,,0,0,0,0,,,,,30
bu031,"1952 4th Coins FMT=[irregular] (no picture, just text, square format) 1952.03.30",Unavailable,bul31,0,(X)Information Bulletins,B 0061-0065,,0.00,0.00,,,0,0,0,0,,,,,30
bu032,1952 TABA Airmail FMT=[A2]  1952.04.13,Unavailable,bul32,0,(X)Information Bulletins,B 0066-0067,,0.00,0.00,,,0,0,0,0,,,,,30
bu033,1952 Independence FMT=[A2]  1952.04.29,Unavailable,bul33,0,(X)Information Bulletins,B 0068-0070,,0.00,0.00,,,0,0,0,0,,,,,30
bu034,1952 ZOA House FMT=[A2]  1952.05.13,Unavailable,bul34,0,(X)Information Bulletins,B 0071,,0.00,0.00,,,0,0,0,0,,,,,30
bu035,1952 New Year FMT=[A2]  1952.09.03,Unavailable,bul35,0,(X)Information Bulletins,B 0072-0075,,0.00,0.00,,,0,0,0,0,,,,,30
bu036,1952 2nd Postage Dues FMT=[A2]  1952.11.30,Unavailable,bul36,0,(X)Information Bulletins,B PD 12 - PD 20,,0.00,0.00,,,0,0,0,0,,,,,30
bu037,1952 Weizmann FMT=[A2]  1952.12.09,Unavailable,bul37,0,(X)Information Bulletins,B 0076 - 0077,,0.00,0.00,,,0,0,0,0,,,,,30
bu038,1952 BILU FMT=[A3]  1952.12.31,Unavailable,bul38,0,(X)Information Bulletins,B 0078,,0.00,0.00,,,0,0,0,0,,,,,30
bu040,1953 Yafo 1000 Landscape Airmails FMT=[A2]  1953.03.16,Unavailable,bul40e,0,(X)Information Bulletins,B B08,,0.00,0.00,,,0,0,0,0,,,,,30
bu041,1953 Independence FMT=[A3]  1953.04.19,Unavailable,bul41,0,(X)Information Bulletins,B 0086,,0.00,0.00,,,0,0,0,0,,,,,30
bu042,1953 Maimonides FMT=[A3]  1953.08.03,Unavailable,bul42,0,(X)Information Bulletins,B 0087,,0.00,0.00,,,0,0,0,0,,,,,30
bu044,1953 4th Maccaiah Games FMT=[A3]  1953.09.20,Unavailable,bul44e,0,(X)Information Bulletins,B 0091,,0.00,0.00,,,0,0,0,0,,,,,30
bu045,1953 Conquest ofthe Desert FMT=[A3]  1953.09.22,Unavailable,bul45,0,(X)Information Bulletins,B 0092,,0.00,0.00,,,0,0,0,0,,,,,30
bu046,1954 5th Coins FMT=[A3]  1954.01.05,Unavailable,bul46,0,(X)Information Bulletins,B 0093-0096,,0.00,0.00,,,0,0,0,0,,,,,30
bu047,1954 Landscape Airmails FMT=[A3] (various issue dates; see text) 1954.03.04,Unavailable,bul47e,0,(X)Information Bulletins,B 0079-0085,,0.00,0.00,,,0,0,0,0,,,,,30
bu048,1954 Independence FMT=[A3]  1954.05.05,Unavailable,bul48,0,(X)Information Bulletins,B 0097-0098,,0.00,0.00,,,0,0,0,0,,,,,30
bu049,1954 Herzl FMT=[A3]  1954.07.21,Unavailable,bul49e,0,(X)Information Bulletins,B 0099,,0.00,0.00,,,0,0,0,0,,,,,30
bu051,1954 New Year FMT=[A3]  1954.09.08,Unavailable,bul51e,0,(X)Information Bulletins,B 0100,,0.00,0.00,,,0,0,0,0,,,,,30
bu052,1954 Tabim stamp show FMT=[A3]  1954.10.13,Unavailable,bul52e,0,(X)Information Bulletins,B 0101-102,,0.00,0.00,,,0,0,0,0,,,,,30
bu050,1954 Rothschild FMT=[A3]  1954.11.23,Unavailable,bul50e,0,(X)Information Bulletins,B 0103,,0.00,0.00,,,0,0,0,0,,,,,30
bu056,1955 Independence   1955.04.26,Unavailable,bul56,0,(X)Information Bulletins,B 0106,,0.00,0.00,,,0,0,0,0,,,,,30
